PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPUNAVAILREASON,EMPPOP,EMPRESPONSE,EMPSAMPLE,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,UNEMP,PREVWORKSTUD,BOTH,NOAVAIL,WORK
10007803,10007803,UAHFITNJPRS,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFITNJRSN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFITNJSAN,1,1,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFITNJSAN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFITNJSCH,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFITNJSCH,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFITNJSPN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFITNJSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFITNJSUD,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFITNJSUD,1,1,15,15,20,80,13,CAH26-01-02,100,30,0,0,10,0,60
10007803,10007803,UAHFITNSITN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFLTNJMEH,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFLTNJMEH,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFLTNJMHI,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFLTNJMHI,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFLTNJMTH,1,1,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFLTNJMTH,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFLTNJPHI,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFLTNJPHI,1,1,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFLTNJPRS,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFLTNJPRS,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFLTNJRSN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFLTNJRSN,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFLTNJSAN,1,1,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFLTNJSAN,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFLTNJSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFLTNJSPN,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFLTNSLTN,1,0,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFMEHJMES,1,0,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMEHJMES,1,0,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMEHJMTH,1,1,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMEHJMTH,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMEHJPHI,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMEHJPHI,1,1,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFMEHJPRS,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMEHJPRS,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMEHJPSY,1,1,15,15,25,55,13,CAH04-01-01,100,20,0,0,15,0,65
10007803,10007803,UAHFMEHJPSY,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMEHJRSN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFMEHJRSN,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMEHJSAN,1,1,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFMEHJSAN,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMEHJSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFMEHJSPN,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMEHJTHS,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMEHJTHS,1,1,15,15,25,60,23,CAH20-02-02,95,15,0,5,5,0,75
10007803,10007803,UAHFMEHSMEH,1,0,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMEHWPRS,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMEHWPRS,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMESJMHI,1,0,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMESJMHI,1,0,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMESJPRS,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMESJRSN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFMESJRSN,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMESJSAN,1,0,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFMESJSAN,1,0,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMESJSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFMESJSPN,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMGTJMES,1,1,20,20,30,55,12,CAH17-01,85,10,0,10,10,5,65
10007803,10007803,UAHFMGTJMES,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMGTJMHI,1,1,20,20,30,55,13,CAH17-01-01,85,10,0,10,10,5,65
10007803,10007803,UAHFMGTJMHI,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMGTJPHI,1,1,20,20,30,55,13,CAH17-01-01,85,10,0,10,10,5,65
10007803,10007803,UAHFMGTJPHI,1,1,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFMGTJPRS,1,1,20,20,30,55,13,CAH17-01-01,85,10,0,10,10,5,65
10007803,10007803,UAHFMGTJPRS,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMGTJPSY,1,1,15,15,25,55,13,CAH04-01-01,100,20,0,0,15,0,65
10007803,10007803,UAHFMGTJPSY,1,1,20,20,30,55,13,CAH17-01-01,85,10,0,10,10,5,65
10007803,10007803,UAHFMGTJSPN,1,0,20,20,30,55,13,CAH17-01-01,85,10,0,10,10,5,65
10007803,10007803,UAHFMGTJSPN,1,0,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFMGTJSUD,1,1,20,20,30,55,13,CAH17-01-01,85,10,0,10,10,5,65
10007803,10007803,UAHFMGTJSUD,1,1,15,15,20,80,13,CAH26-01-02,100,30,0,0,10,0,60
10007803,10007803,UAHFMGTSMGT,1,0,10,10,20,60,14,,80,10,0,20,20,0,55
10007803,10007803,UAHFMHASMHA,1,0,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFMHASMHA,1,0,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMHIJNWT,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMHIJNWT,1,1,15,15,25,60,23,CAH20-02-02,95,15,0,5,5,0,75
10007803,10007803,UAHFMHIJPHI,1,0,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMHIJPHI,1,0,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFMHIJPRS,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMHIJPRS,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMHIJPSY,1,1,15,15,25,55,13,CAH04-01-01,100,20,0,0,15,0,65
10007803,10007803,UAHFMHIJPSY,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMHIJRSN,1,0,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFMHIJRSN,1,0,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMHIJSAN,1,1,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFMHIJSAN,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMHIJSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFMHIJSPN,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMHIJTHS,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMHIJTHS,1,1,15,15,25,60,23,CAH20-02-02,95,15,0,5,5,0,75
10007803,10007803,UAHFMHISMHI,1,0,15,15,25,65,14,,100,25,0,0,5,0,65
10007803,10007803,UAHFMHIWPRS,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFMHIWPRS,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMTHJBPS,1,1,15,15,25,55,13,CAH04-01-01,100,20,0,0,15,0,65
10007803,10007803,UAHFMTHJBPS,1,1,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMTHJMHI,1,1,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMTHJMHI,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMTHJPHI,1,0,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMTHJPHI,1,0,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFMTHJRSN,1,1,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMTHJRSN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFMTHJSCH,1,1,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMTHJSCH,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFMTHJSPN,1,0,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMTHJSPN,1,0,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFMTHJTHS,1,1,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMTHJTHS,1,1,15,15,25,60,23,CAH20-02-02,95,15,0,5,5,0,75
10007803,10007803,UAHFMTHSMTH,1,0,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMTHWRSN,1,1,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMTHWRSN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFMTHWSPN,1,1,50,50,80,60,13,CAH09-01-01,95,20,0,0,5,0,65
10007803,10007803,UAHFMTHWSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFPHIJBPS,1,1,15,15,25,55,13,CAH04-01-01,100,20,0,0,15,0,65
10007803,10007803,UAHFPHIJBPS,1,1,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFPHIJRSN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFPHIJRSN,1,1,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFPHIJSAN,1,0,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFPHIJSAN,1,0,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFPHIJSCH,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFPHIJSCH,1,1,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFPHIJSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFPHIJSPN,1,1,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFPHIJSTA,1,1,50,50,85,60,12,CAH09-01,95,20,0,0,10,0,65
10007803,10007803,UAHFPHIJSTA,1,1,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFPHIJTHS,1,0,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFPHIJTHS,1,0,15,15,25,60,23,CAH20-02-02,95,15,0,5,5,0,75
10007803,10007803,UAHFPHISPHI,1,0,10,10,25,50,14,,90,35,0,10,10,0,50
10007803,10007803,UAHFPRCTPRC,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFPRCTPRC,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPRCTPRC,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFPRETPRE,1,1,45,45,65,65,13,CAH19-01-01,95,10,0,0,15,0,75
10007803,10007803,UAHFPRETPRE,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFPRETPRE,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPRLTPRL,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFPRLTPRL,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPRLTPRL,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFPRNTPRN,1,1,80,80,145,57,23,CAH15-03-01,87,10,4,6,17,4,60
10007803,10007803,UAHFPRNTPRN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFPRNTPRN,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPRSJPHI,1,0,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPRSJPHI,1,0,20,20,35,55,13,CAH20-02-01,95,25,0,5,15,0,50
10007803,10007803,UAHFPRSJRSN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFPRSJRSN,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPRSJSAN,1,0,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFPRSJSAN,1,0,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPRSJSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFPRSJSPN,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPRSTPRS,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFPRSTPRS,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFPRSTPRS,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPSATPSA,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFPSATPSA,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPSATPSA,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFPSETPSE,1,1,45,45,65,65,13,CAH19-01-01,95,10,0,0,15,0,75
10007803,10007803,UAHFPSETPSE,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFPSETPSE,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPSLTPSL,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFPSLTPSL,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPSLTPSL,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFPSMTPSM,1,1,20,20,30,55,13,CAH17-01-01,85,10,0,10,10,5,65
10007803,10007803,UAHFPSMTPSM,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFPSMTPSM,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPSNTPSN,1,1,80,80,145,57,23,CAH15-03-01,87,10,4,6,17,4,60
10007803,10007803,UAHFPSNTPSN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFPSNTPSN,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHFPSYJTHS,1,1,15,15,25,55,13,CAH04-01-01,100,20,0,0,15,0,65
10007803,10007803,UAHFPSYJTHS,1,1,15,15,25,60,23,CAH20-02-02,95,15,0,5,5,0,75
10007803,10007803,UAHFPSYSPSY,1,0,15,15,20,60,24,,90,0,10,0,10,0,85
10007803,10007803,UAHFPSYWGGY,1,1,15,15,25,55,13,CAH04-01-01,100,20,0,0,15,0,65
10007803,10007803,UAHFPSYWGGY,1,1,30,30,50,65,13,CAH26-01-03,95,10,0,5,0,0,85
10007803,10007803,UAHFRSETRSE,1,1,45,45,65,65,13,CAH19-01-01,95,10,0,0,15,0,75
10007803,10007803,UAHFRSETRSE,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFRSETRSE,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFRSITRSI,1,1,80,80,145,57,23,CAH15-03-01,87,10,4,6,17,4,60
10007803,10007803,UAHFRSITRSI,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFRSITRSI,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFRSLTRSL,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFRSLTRSL,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFRSLTRSL,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHFRSNJSAN,1,1,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFRSNJSAN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFRSNJSCH,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFRSNJSCH,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFRSNJSPN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFRSNJSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFRSNJSUD,1,1,25,25,40,70,23,CAH19-04-01,95,15,0,0,15,5,70
10007803,10007803,UAHFRSNJSUD,1,1,15,15,20,80,13,CAH26-01-02,100,30,0,0,10,0,60
10007803,10007803,UAHFRSNJTHS,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFRSNJTHS,1,1,15,15,25,60,23,CAH20-02-02,95,15,0,5,5,0,75
10007803,10007803,UAHFRSNSRSN,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFRSNWGGY,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHFRSNWGGY,1,1,30,30,50,65,13,CAH26-01-03,95,10,0,5,0,0,85
10007803,10007803,UAHFSANJSPN,1,1,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFSANJSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFSANJSUD,1,1,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFSANJSUD,1,1,15,15,20,80,13,CAH26-01-02,100,30,0,0,10,0,60
10007803,10007803,UAHFSANJTHS,1,1,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFSANJTHS,1,1,15,15,25,60,23,CAH20-02-02,95,15,0,5,5,0,75
10007803,10007803,UAHFSANSSAN,1,0,15,15,25,60,24,,85,5,0,0,15,15,65
10007803,10007803,UAHFSANWGGY,1,1,10,10,15,65,13,CAH15-01-04,90,10,0,0,25,10,55
10007803,10007803,UAHFSANWGGY,1,1,30,30,50,65,13,CAH26-01-03,95,10,0,5,0,0,85
10007803,10007803,UAHFSCHJSAN,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFSCHJSPN,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFSCHJSPN,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFSCHSSCH,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHFSPNJSUD,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFSPNJSUD,1,1,15,15,20,80,13,CAH26-01-02,100,30,0,0,10,0,60
10007803,10007803,UAHFSPNJTHS,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFSPNJTHS,1,1,15,15,25,60,23,CAH20-02-02,95,15,0,5,5,0,75
10007803,10007803,UAHFSPNSSPN,1,0,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFSPNWGGY,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHFSPNWGGY,1,1,30,30,50,65,13,CAH26-01-03,95,10,0,5,0,0,85
10007803,10007803,UAHFSTASSTA,1,1,50,50,85,60,12,CAH09-01,95,20,0,0,10,0,65
10007803,10007803,UAHFSUDSSUD,1,0,15,15,20,80,13,CAH26-01-02,100,30,0,0,10,0,60
10007803,10007803,UAHFTHSSTHS,1,0,15,15,25,60,23,CAH20-02-02,95,15,0,5,5,0,75
10007803,10007803,UAHWACFTACF,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHWACFTACF,1,1,25,25,40,70,23,CAH19-04-01,95,15,0,0,15,5,70
10007803,10007803,UAHWACFTACF,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWACGTACG,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHWACGTACG,1,1,10,10,15,75,23,CAH19-04-02,95,15,0,0,5,5,75
10007803,10007803,UAHWACGTACG,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWACITACI,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHWACITACI,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWACRTACR,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHWACRTACR,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWACSTACS,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHWACSTACS,1,1,10,10,15,80,13,CAH19-04-04,85,5,5,0,15,10,65
10007803,10007803,UAHWACSTACS,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWAFATAFA,1,1,25,25,40,70,23,CAH19-04-01,95,15,0,0,15,5,70
10007803,10007803,UAHWAFATAFA,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWAFATAFA,1,1,55,55,85,66,13,CAH20-01-01,93,30,0,5,11,2,52
10007803,10007803,UAHWAFCTAFC,1,1,25,25,40,70,23,CAH19-04-01,95,15,0,0,15,5,70
10007803,10007803,UAHWAFCTAFC,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWAFCTAFC,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
10007803,10007803,UAHWAFETAFE,1,1,45,45,65,65,13,CAH19-01-01,95,10,0,0,15,0,75
10007803,10007803,UAHWAFETAFE,1,1,25,25,40,70,23,CAH19-04-01,95,15,0,0,15,5,70
10007803,10007803,UAHWAFETAFE,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWAFGTAFG,1,1,25,25,40,70,23,CAH19-04-01,95,15,0,0,15,5,70
10007803,10007803,UAHWAFGTAFG,1,1,10,10,15,75,23,CAH19-04-02,95,15,0,0,5,5,75
10007803,10007803,UAHWAFGTAFG,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWAFITAFI,1,1,40,40,50,80,12,CAH19-04,90,10,0,5,10,10,65
10007803,10007803,UAHWAFITAFI,1,1,25,25,40,70,23,CAH19-04-01,95,15,0,0,15,5,70
10007803,10007803,UAHWAFITAFI,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWAFLTAFL,1,1,25,25,40,70,23,CAH19-04-01,95,15,0,0,15,5,70
10007803,10007803,UAHWAFLTAFL,1,1,15,15,20,80,23,CAH19-04-07,90,5,5,5,10,5,75
10007803,10007803,UAHWAFLTAFL,1,1,80,80,130,62,12,CAH20-01,91,29,0,6,10,3,51
